id;label
2043;Bilderbuchillustrationen zum Märchen Lumpengesindel der Brüder Grimm Bilderbuchillustrationen zum Märchen Lumpengesindel der Brüder Grimm/Sie kommen zum Wirtshaus
2044;Bilderbuchillustrationen zum Märchen Lumpengesindel der Brüder Grimm Bilderbuchillustrationen zum Märchen Lumpengesindel der Brüder Grimm/Und lebten in Saus und Braus
2045;Bilderbuchillustrationen zum Märchen Lumpengesindel der Brüder Grimm Bilderbuchillustrationen zum Märchen Lumpengesindel der Brüder Grimm/Nachtruhe
2046;Bilderbuchillustrationen zum Märchen Lumpengesindel der Brüder Grimm Bilderbuchillustrationen zum Märchen Lumpengesindel der Brüder Grimm/Frühstück bei Sonnenaufgang
2047;"Bilderbuchillustrationen zum Märchen Lumpengesindel der Brüder Grimm Bilderbuchillustrationen zum Märchen Lumpengesindel der Brüder Grimm/Der Wirt schreit ""Auweh!"""
2048;Bilderbuchillustrationen zum Märchen Lumpengesindel der Brüder Grimm Bilderbuchillustrationen zum Märchen Lumpengesindel der Brüder Grimm/Die Gäste empfehlen sich
2049;Entwurf für Schloß und Park Wilhelmshöhe
2050;Marburg, Landgrafenschloss, Südflügel, Bestandsaufnahme und Umbauentwürfe für die Nutzung als Staatsarchiv, Grundriss
2051;Marburg, Landgrafenschloss, Südflügel, Bestandsaufnahme und Umbauentwürfe für die Nutzung als Staatsarchiv, Grundriss Marburg, Landgrafenschloss, Südflügel, Bestandsaufnahme und Umbauentwürfe für die Nutzung als Staatsarchiv, Grundriss/Marburg, Landgrafenschloss, Südflügel, Umbauentwurf für das Staatsarchiv, Grundriss
2052;Marburg, Landgrafenschloss, Südflügel, Bestandsaufnahme und Umbauentwürfe für die Nutzung als Staatsarchiv, Grundriss Marburg, Landgrafenschloss, Südflügel, Bestandsaufnahme und Umbauentwürfe für die Nutzung als Staatsarchiv, Grundriss/Marburg, Landgrafenschloss, Südflügel, Umbauentwurf für das Staatsarchiv, Grundrisse
2053;Marburg, Landgrafenschloss, Südflügel, Bestandsaufnahme und Umbauentwürfe für die Nutzung als Staatsarchiv, Grundriss Marburg, Landgrafenschloss, Südflügel, Bestandsaufnahme und Umbauentwürfe für die Nutzung als Staatsarchiv, Grundriss/Marburg, Landgrafenschloss, Umbauentwurf des Südflügel zum Staatsarchiv, Grundriss
2054;Marburg, Universitäts-Frauenklinik, Entwurf, Querschnitte, Längsschnitt und Grundrisse
2055;Festtracht
2056;Merxhausen (Emstal), Landeshospital, Lazarett, Warm-Luftkanal, Entwurf, Aufriss und Grundriss
2057;Marburg?, Skizze zu einem Kreuzigungsrelief, Aufriss
2058;Wand in Venedig
2059;Die Kathedrale Notre-Dame in Amiens von Südwesten, im Vordergrund die zerstörte Stadt (Aufnahme im Rahmen der Fotokampagne im besetzten Frankreich)
2060;Kunstschutzkampagne Frankreich: Dr. Gustav André (rechts), Wolfgang Pfeiffer (links)
2061;Kassel, Salzhaus, Bestandsaufnahme, Grundriss mit Balkenlage, Dachgeschoss
2062;Der heilige Sebastian
2063;Marburg, Landgrafenschloss, Westflügel, Umbauentwürfe für das Staatsarchiv, Grundrisse
2064;Marburg, Landgrafenschloss, Westflügel, Umbauentwürfe für das Staatsarchiv, Grundrisse Marburg, Landgrafenschloss, Westflügel, Umbauentwürfe für das Staatsarchiv, Grundrisse/Marburg, Landgrafenschloss, Westflügel, erstes und zweites Geschoss, Umbauentwurf für das Staatsarchiv, Grundriss
2065;Marburg, Landgrafenschloss, Westflügel, Umbauentwürfe für das Staatsarchiv, Grundrisse Marburg, Landgrafenschloss, Westflügel, Umbauentwürfe für das Staatsarchiv, Grundrisse/Marburg, Landgrafenschloss, Westflügel, Dachgeschoß, Umbauentwurf für das Staatsarchiv, Grundriss
2066;Satirische Darstellung eines Aufzuges (Prozession, Trionfo), Bild 9: Widder im Weinstock, Erstlingsgaben
2067;Gemme: Engel mit Stabkreuz
2068;Philippsthal, Schloss, Brunnenanlage, Entwurf, Aufriss, Grundriss
2069;Entwurf einer Zentralanlage für Schloß Wilhelmshöhe
2070;Totentanz-Mappe
2071;Totentanz-Mappe Totentanz-Mappe/Totentanz-Textbeginn
2072;Totentanz-Mappe Totentanz-Mappe/Der Hund
2073;Totentanz-Mappe Totentanz-Mappe/Der Revolutionär
2074;Totentanz-Mappe Totentanz-Mappe/Der Wanderer
2075;Totentanz-Mappe Totentanz-Mappe/Das Kind
2076;Totentanz-Mappe Totentanz-Mappe/Die Dirne
2077;Totentanz-Mappe Totentanz-Mappe/Der Spießer
2078;Totentanz-Mappe Totentanz-Mappe/Der Selbstmörder
2079;Marburg, Universitäts-Frauenklinik, Fassadenentwurf, Aufriss
2080;Domänen Fambach und Winne, Bestandsaufnahmen, Lagepläne
2081;Merxhausen (Emstal), Landeshospital, Lazarett, Balkenlage, Entwurf, Grundriss und Querschnitt
2082;Marburg?, Skizze zu einer Treppe, Grundriss
2083;Trachtenumzug mit Trachten aus Schlitzerland
2084;Baumwurzel vor Seenlandschaft II
2085;Runolds Ahnen, Illustrationen zu Balladen von Eduard Reinacher
2086;"Runolds Ahnen, Illustrationen zu Balladen von Eduard Reinacher ""Runolds Ahnen"", Illustrationen zu Balladen von Eduard Reinacher/Baldurs Tod"
2087;"Runolds Ahnen, Illustrationen zu Balladen von Eduard Reinacher ""Runolds Ahnen"", Illustrationen zu Balladen von Eduard Reinacher/Hildebrand"
2088;"Runolds Ahnen, Illustrationen zu Balladen von Eduard Reinacher ""Runolds Ahnen"", Illustrationen zu Balladen von Eduard Reinacher/Thannhäuser"
2089;"Runolds Ahnen, Illustrationen zu Balladen von Eduard Reinacher ""Runolds Ahnen"", Illustrationen zu Balladen von Eduard Reinacher/Die Mutter"
2090;"Runolds Ahnen, Illustrationen zu Balladen von Eduard Reinacher ""Runolds Ahnen"", Illustrationen zu Balladen von Eduard Reinacher/Der Mann bei den Drachen"
2091;"Runolds Ahnen, Illustrationen zu Balladen von Eduard Reinacher ""Runolds Ahnen"", Illustrationen zu Balladen von Eduard Reinacher/Schweizer mit dem Nordwind"
2092;"Runolds Ahnen, Illustrationen zu Balladen von Eduard Reinacher ""Runolds Ahnen"", Illustrationen zu Balladen von Eduard Reinacher/Eulenspiegels Predigt"
2093;"Runolds Ahnen, Illustrationen zu Balladen von Eduard Reinacher ""Runolds Ahnen"", Illustrationen zu Balladen von Eduard Reinacher/Sabine Fehrengott"
2094;"Runolds Ahnen, Illustrationen zu Balladen von Eduard Reinacher ""Runolds Ahnen"", Illustrationen zu Balladen von Eduard Reinacher/Johann Hübner"
2095;"Runolds Ahnen, Illustrationen zu Balladen von Eduard Reinacher ""Runolds Ahnen"", Illustrationen zu Balladen von Eduard Reinacher/Der Ratsmann von Schweidnitz"
2096;Die Kathedrale Notre-Dame in Évreux von Südwesten (Aufnahme im Rahmen der Fotokampagne im besetzten Frankreich)
2097;Satirische Darstellung eines Aufzuges (Prozession, Trionfo), Bild 10: Benjamin und die Söhne Jakobs
2098;Knabe auf einem Füllen
2099;Schnitzeljagd zu Pferd auf dem Schießplatz in Jüterbog
2100;Philippsthal, Schloss, Torbau zum Schlosshof, Umbauentwurf, Aufriss, Schnitt und Teilgrundriss des Sockels
2101;Entwurf zu einer Villa?, Akademische Studie?, Grundriss und Situationsplan
2102;Gemme: Thronender
2103;Alte Abdeckerei (?)
2104;Traghetto in Venedig
2105;Aufriß eines klassizistischen Gebäudes
2106;Waldige Landschaft im Heilbronner Land
2107;Gerhart Hauptmann in seinem Arbeitszimmer in seinem Wohnhaus in Hiddensee
2108;Octopusgarden
2109;Bildnis eines Ehepaars
2110;Markttreiben in Middelburg
2111;Eckschiene
2112;Henkeltasse aus einem Grab im Neuen Botanischen Garten
2113;Nesselbrunner Bauernhaus
2114;Wächtersbach, Fürstlich Isenburgisches Schloss, Druckvorlage, Grundriss
2115;"Arnold Zahn, Mitglied der Trümmerkampagne ""Gruppe Würzburg"""
2116;Blühender Ginster bei Marburg
2117;Seestück mit Jacke (Primošten)
2118;Entwurf zu einem Landhaus, Akademische Studie, Schnitt
2119;Grundriß und Aufriß eines Baues mit teilweise freigelegtem Fachwerk
2120;Touché
2121;Herr mit Kneifer
2122;Nürnberg, Reichsparteitag
2123;Schaftlochaxt mit gekniffenen Nacken
2124;Ofen
2125;Ofen Ofen/Eckschiene
2126;Mühle (Bauwerk)
2127;Ehemaliges Dominikanerkloster
2128;Ehemaliges Dominikanerkloster Ehemaliges Dominikanerkloster/Universitätskirche
2129;Ehemaliges Dominikanerkloster Ehemaliges Dominikanerkloster/Universitätskirche Ehemaliges Dominikanerkloster/Universitätskirche/Dachstuhl
2130;Ehemaliges Dominikanerkloster Ehemaliges Dominikanerkloster/Kreuzkapelle
2131;Entwurf einer Treppe
2132;Kopf im Makrokosmos
2133;Wahlplakate 1975 in Duisburg
2134;Familienbild
2135;Das Innere der Städtischen Desinfektionsanstalt in der Ohlauer Straße in Berlin
2136;Facettierte Schaftlochaxt des nordischen Neolithikums
2137;Wabern, Schule, Umbauentwurf, Aufriss und Grundrisse
2138;800-Jahrfeier in Fronhausen, Festpublikum und kostümierte Kindergruppe
2139;Nürnberg, zwei Gendarmen
2140;"Nürnberg, Die Maschine des ""Führers Adolf Hitler"" über der Nürnburg"
2141;Haus Martin Höhl
2142;To the one I love
2143;Älterer Herr vor der Haustür
2144;unbekannter Ort, Entwurf zu einem Gewächshaus, Aufriss, Grundriss und Schnitte
2145;Friedrich Carl von Savigny
2146;Nürnberg, Werbeplakat: Mercedes Benz beweist was deutsche Arbeit heißt
2147;Schiffe auf der Oder bei Oppeln
2148;Wabern, Schule, Umbauentwurf, Grundrisse
2149;Ofeneckschiene
2150;Marburg, Alte Universität, Entwurf zum Haupteingang, Aufriss
2151;Theodor Heuss bei einem Besuch in der Kunsthalle Bremen, links neben Heuss Günter Busch, rechts Rudolf Alexander Schröder
2152;Entwurf zu einem Wohnhaus?, Akademische Studie?, Aufrisse
2153;Haus und Darmhandlung Adorf
2154;Entwurf für ein Mausoleum
2155;Entwurf zu einem Wohnhaus, Akademische Studie, Grundrisse
2156;Wabern, Schule, Entwurf, Aufriss
2157;Satirische Darstellung eines Aufzuges (Prozession, Trionfo), Bild 15: Die Beschneidung Jesu und Muttergottes
2158;Kegelhalsbecher aus dem Grabhügel U 9 vom Neuen Botanischen Garten Marburgs
2159;Günter Busch, Erhard Göpel und Gunther Thiem auf einer Auktion bei Kornfeld in Bern
2160;Herbstabend bei den Lahnbergen
2161;Alte Universität
2162;Alte Universität Alte Universität/Innenhof
2163;Alte Universität Alte Universität/Treppenhaus
2164;Alte Universität Alte Universität/Kreuzgang
2165;Alte Universität Alte Universität/Aula
2166;Alte Universität Alte Universität/Ehemaliger kleiner Senatssaal / Bibliothek des Evangelischen Seminars
2167;Alte Universität Alte Universität/Ehemaliger Karzer
2168;Alte Universität Alte Universität/Ehemaliges Rektorat
2169;Entwurf für eine Zentralanlage für Schloß Wilhelmshöhe
2170;Entwurf zu einem städtischen Wohnhaus, Akademische Studie, Aufriss und Schnitt
2171;Bad Nenndorf, Musikpavillon oberhalb der Badequelle, Entwurf, Aufriss, Grundriss
2172;Urne aus dem Grabhügel U 9 vom Neuen Botanischen Garten Marburgs
2173;Bildnis des Sylvester Jordan
2174;E. v. Pappenheim und Dr. H. Gundlach während den Fotoarbeiten der Trümmerkampagne in Würzburg
2175;Wabern, Herrschaftliche Meierei, Bestandsaufnahme, Situationsplan
2176;Kassel, Weißensteiner Tor (später Königstor), Entwurf, Grundriss
2177;Frühling bei Marburg (Marbach)
2178;Entwurf für Schloß Wilhelmshöhe
2179;Bildnis eines Mannes
2180;Funde aus dem Grabhügel U 9 vom Neuen Botanischen Garten Marburgs
2181;Wabern, Jagdschloss und Ortsanlage, Bestandsaufnahme, Situationsplan, Kopie
2182;Frühling bei Marburg
2183;Schloß Adolfseck bei Fulda, Fasanerie, Grundriß von Schloß und Garten
2184;Ofenkacheln
2185;Ofenkacheln Ofenkacheln/Ofenkacheln
2186;Drei Frauen in hessischer Tracht
2187;Funde aus dem Grabhügel U 8 vom Neuen Botanischen Garten Marburgs
2188;"Dethard von Winterfeld, Lotte von Einem und Reiner Haussherr auf einer von Herbert von Einem (verdeckt) geleiteten Exkursion des Bonner Instituts zur ""Kunst der Gotik in Süddeutschland"""
2189;Bad Nenndorf, Anlage des Schwefelbades, Bestandsaufnahme, perspektivische Ansichten, Lageplan
2190;Kairo, Rennplatz Heluan, Zuschauer die auf die Ankunft des Fliegers warten
2191;Hommershausen (Frankenberg), Wohnhaus des J. J. Mütze, Umbauentwurf, Aufriss und Grundrisse
2192;Hermann Bauer, Volker Hoffmann und Reinhard Steiner im Kunsthistorischen Institut der Ludwig-Maximilians-Universität München
2193;Bad Nenndorf, Schwefelbad, Bestandsaufnahme, Lageplan
2194;Siegel von Kassel
2195;Konrad Renger und Otto von Simson im Kunsthistorischen Institut der Ludwig-Maximilians-Universität München
2196;Berlin, Werbe-Tafeln für Leitern
2197;Marburg, Ehemaliges Gebäudes der Landkommentur des Deutschen Hauses, Bauaufnahme, Grundriss des ersten und zweiten Geschosses
2198;Bildnis des Conrad Dietrich Lüncker, 1653-1660 Professor der Medizin in Marburg (1622-1660)
2199;Cordula Böhm und Brigitte Sauerländer im Kunsthistorischen Institut der Ludwig-Maximilians-Universität München
2200;Zeichnung in einem Skizzenbuch: Baumgruppe
2201;Berlin, Tag der deutschen Jugend im Lustgarten
2202;"Herbert von Einem auf einer von ihm geleiteten Exkursion zur ""Kunst der Gotik in Süddeutschland"", im Hintergrund Reiner Haussherr"
2203;Arbeiter in der Textilindustrie
2204;Schlussstein mit Zunftwappen der Wollweber
2205;Gespräch auf dem Marktplatz von Middelburg
2206;Siegel von Neustadt
2207;Älteres Paar
2208;Grebenstein, Wohnhaus des Friedrich Wilhelm Krausbauer, Giebel, Entwurf, Querschnitt
2209;Zeichnung in einem Skizzenbuch: hügelige Landschaft mit Bäumen
2210;Meska oder der Kaktus im Blut
2211;800-Jahrfeier in Fronhausen, Festpublikum und kostümierte Kindergruppen
2212;Kassel, Strubbergsche Tabakfabrik, Umbauentwurf, Aufrisse, Grundrisse und Teilschnitt
2213;Kriegszeit Künstlerflugblätter
2214;Kriegszeit Künstlerflugblätter Kriegszeit Künstlerflugblätter/Titelblatt der Ausgabe Nr. 4
2215;Kriegszeit Künstlerflugblätter Kriegszeit Künstlerflugblätter/Titelblatt der Ausgabe Nr. 4 Kriegszeit Künstlerflugblätter/Titelblatt der Ausgabe Nr. 4/Russische Gefangene auf dem Pariser Platz in Berlin
2216;"Mitglieder des Bonner Instituts für Kunstgeschichte auf einer von Herbert von Einem (links) geleiteten Exkursion zur ""Kunst der Gotik in Süddeutschland"": Hans-Joachim Kunst, Herbert von Einem, Peter K. Klein, Heribert Meurer, Lotte von Einem und Frank Günter Zehnder (leicht verdeckt)"
2217;Zwei Mönche von Meteora Klöstern
2218;Gruppe in Tracht auf dem Marktplatz von Middelburg
2219;Hořovice?, Schuppen im Plantagegarten, Entwurf, Grundrisse, Aufriss und Lageplan
2220;Bildnis eines älteren Mannes
2221;Gespräch auf dem Markt in Middelburg
2222;Kassel, Strubbergsche Tabakfabrik, Bauaufnahme, Aufrisse
2223;Gesellenbuch der Buchbinderherberge in Marburg
2224;Gesellenbuch der Buchbinderherberge in Marburg Gesellenbuch der Buchbinderherberge in Marburg/Titelblatt
2225;Gesellenbuch der Buchbinderherberge in Marburg Gesellenbuch der Buchbinderherberge in Marburg/Buchseite
2226;"Herbert von Einem und seine Frau Lotte auf einer von ihm geleiteten Exkursion des Bonner Instituts zur ""Kunst der Gotik in Süddeutschland"""
2227;Schlussstein mit Wappenbild der Familie von Sassen
2228;Hessischer Groschen von Landgraf Ludwig von Hessen
2229;Bildnis eines älteren Herrn
2230;Hommershausen (Frankenberg), Schulhaus, Bestandsaufnahme, Aufrisse, Grundrisse und Lageplan
2231;Bad Nenndorf, Badeanlagen, Bestandsaufnahme, Lageplan, Karte
2232;"Zeichnung zu ""Schwälmer Tanz"": zwei Männerköpfe"
2233;800-Jahrfeier in Fronhausen, Festpublikum im historischen Ortskern
2234;"Frank Günter Zehnder und Karl Stamm auf einer von Herbert von Einem geleiteten Exkursion des Bonner Instituts zur ""Kunst der Gotik in Süddeutschland"""
2235;Palladio und Bergamo
2236;Berlin, Tempelhofer Feld, Feuerwerk
2237;Schlussstein mit Wappenbild des Schöffen Bruning
2238;Siegel des Klosters Eberbach
2239;Der Christenberg
2240;Vater mit seinen Söhnen
2241;Bad Nenndorf, Karte der Grafschaft Schaumburg mit Situationsplan des Schwefelbades, Karte, Lageplan
2242;Hommershausen (Frankenberg), Schulhaus, Bestandsaufnahme Aufriss und Grundrisse
2243;Merxhausen (Emstal), Landeshospital, Lazarett, Konstruktionszeichnung, Querschnitt und Grundriss
2244;Marburg, Deutschordenskomturei, Mineralogisches und Geologisches Institut, Gärtnerische Gestaltung, Entwurf, Lageplan
2245;Kassel, Opernhaus (Altes Hoftheater), Entwurf zur Erweiterung der Seitenloge, Aufriss, Schnitt und Grundriss
2246;Ioannina, Infanterie-Stellungen der griechischen Armee
2247;Ansicht des lutherischen Kirchhofes
2248;Eike (Bildnis der zweitältesten Tochter)
2249;Urkunde mit Siegel für Kloster Haina
2250;Dobratsch rötlich
2251;Marburg, Wettergasse 4, Schippelsches Haus (abgebrochen 1901)
2252;Witzenhausen, Schulhaus, Aufriß und Grundriß
2253;Bildniskopf des Universitätskurators Ernst von Hülsen
2254;Schnitter beim Mähen
2255;Bad Hersfeld, Ehemaliges Städtisches Gymnasium (Luisenschule), Wohnung, Bestandsaufnahme, Aufriss, Schnitt und Grundrisse
2256;Teile eines Tee- und Kaffeeservice mit dem Wappen der Landgrafen von Hessen-Kassel
2257;Teile eines Tee- und Kaffeeservice mit dem Wappen der Landgrafen von Hessen-Kassel Teile eines Tee- und Kaffeeservice mit dem Wappen der Landgrafen von Hessen-Kassel/Kaffeekanne mit Wappen der Landgrafen von Hessen-Kassel
2258;Teile eines Tee- und Kaffeeservice mit dem Wappen der Landgrafen von Hessen-Kassel Teile eines Tee- und Kaffeeservice mit dem Wappen der Landgrafen von Hessen-Kassel/Teekännchen mit Wappen der Landgrafen von Hessen-Kassel
2259;Marburg, Landgrafenschloss, Wilhelmsbau, Fragment eines Wandgemäldes, Nachzeichnung
2260;Zeichnung in einem Skizzenbuch: schlafendes Kind
2261;Gottsbüren, Försterwohnung und Ökonomiegebäude, Bauaufnahme und Entwurf, Lageplan, Grundriss und Aufriss
2262;Gottsbüren, Försterwohnung und Ökonomiegebäude, Bauaufnahme und Entwurf, Lageplan, Grundriss und Aufriss Gottsbüren, Försterwohnung und Ökonomiegebäude, Bauaufnahme und Entwurf, Lageplan, Grundriss und Aufriss/Gottsbüren, Försterwohnung, Bauaufnahme, Lageplan
2263;Gottsbüren, Försterwohnung und Ökonomiegebäude, Bauaufnahme und Entwurf, Lageplan, Grundriss und Aufriss Gottsbüren, Försterwohnung und Ökonomiegebäude, Bauaufnahme und Entwurf, Lageplan, Grundriss und Aufriss/Gottsbüren, Ökonomiegebäude der Försterwohnung, Entwurf, Aufriss und Grundriss
2264;Marburg, Anatomisches Theater am Botanischen Garten, Grundrisse und Aufrisse
2265;Marburg, Anatomisches Theater am Botanischen Garten, Grundrisse und Aufrisse Marburg, Anatomisches Theater am Botanischen Garten, Grundrisse und Aufrisse/Marburg, Anatomisches Theater, Grundriss und Situationsplan
2266;Marburg, Anatomisches Theater am Botanischen Garten, Grundrisse und Aufrisse Marburg, Anatomisches Theater am Botanischen Garten, Grundrisse und Aufrisse/Marburg, Anatomisches Theater, Umbauentwurf, Grundriss des Erdgeschosses
2267;Marburg, Anatomisches Theater am Botanischen Garten, Grundrisse und Aufrisse Marburg, Anatomisches Theater am Botanischen Garten, Grundrisse und Aufrisse/Marburg, Anatomisches Theater, Umbauentwurf, Grundriss des Obergeschosses
2268;Marburg, Anatomisches Theater am Botanischen Garten, Grundrisse und Aufrisse Marburg, Anatomisches Theater am Botanischen Garten, Grundrisse und Aufrisse/Marburg, Anatomisches Theater am Botanischen Garten, Aufriss
2269;Marburg, Anatomisches Theater am Botanischen Garten, Grundrisse und Aufrisse Marburg, Anatomisches Theater am Botanischen Garten, Grundrisse und Aufrisse/Marburg, Anatomisches Theater, Aufriss der Hauptfassade
2270;Marburg, Anatomisches Theater am Botanischen Garten, Grundrisse und Aufrisse Marburg, Anatomisches Theater am Botanischen Garten, Grundrisse und Aufrisse/Marburg, Anatomisches Theater am Botanischen Garten, Aufriss der Seitenfassade
2271;Steinzeuggefäß (Dreihäuser Steinzeug), 19. Jahrhundert
2272;Philippsthal, Schloss, Altan, Anbauentwurf, Schnitt, Konstruktionszeichnung
2273;Kassel, Opernhaus (Altes Hoftheater), Entwurf zu einem Verbindungsgang zwischen der kurfürstlichen Loge und dem ersten Rang, Aufriss und Grundriss
2274;Marburg, Gewächshaus im alten Botanischen Garten, Entwurf, Aufriss und Grundriss
2275;Ioannina, Kavallerie
2276;Witzenhausen, Umbauntwurf für den Anbau eines Backofens
2277;Berlin Olympia-Fahne
